it,bt,km,ownerNo,oem,model,modelYear,centralVariantId,variantName,price,car_links,Top Feature 3,Top Feature 4,Top Feature 5,Top Feature 6,Top Feature 7,Top Feature 8,commonIcon,Top Feature 9,Insurance Validity,Fuel Type,Seats,RTO,Transmission,Mileage,Engine,Max Power,Torque,Color,Engine Type,No of Cylinder,Values per Cylinder,Value Configuration,Fuel Suppy System,Turbo Charger,Super Charger,Length,Width,Height,Wheel Base,Front Tread,Rear Tread,Kerb Weight,Gross Weight,Gear Box,Drive Type,Steering Type,Turning Radius,Front Brake Type,Rear Brake Type,Top Speed,Acceleration,Tyre Type,No Door Numbers,Cargo Volumn,Alloy Wheel Size,city,color
0,Hatchback,48928,1,Tata,Tata Tiago,2018,5653,1.2 Revotron XZA,5.95,https://www.cardekho.com/used-car-details/used-Tata-Tiago-1.2-Revotron-Xza-cars-Bangalore_72d36b03-90cc-4d89-90f5-76055e781c5e.htm,Air Conditioner,Heater,Adjustable Head Lights,Fog Lights Front,Anti Lock Braking System,Centeral Locking,https://stimg.cardekho.com/pwa/img/vdpN/tickG.svg,Cd Player,Comprehensive,Petrol,5,KA03,Automatic,24,1199,83.83,114,red,Revotron Engine,3,4,DOHC,MPFi,No,No,3746,1647,1535,2400,1400,1420,1012,1340,5,FWD,Power,4.9,Disc,Drum,150,12.36,Tubeless,5,242,14,Bangalore,red
0,Hatchback,111374,1,Hyundai,Hyundai i20,2010,1655,Asta 1.2,3.12,https://www.cardekho.com/buy-used-car-details/used-Hyundai-I20-Asta-1.2-cars-Bangalore_fabf0968-eb15-457e-a156-ac5af58eed7a.htm,Air Conditioner,Heater,Adjustable Head Lights,Fog Lights Front,Anti Lock Braking System,Centeral Locking,https://stimg.cardekho.com/pwa/img/vdpN/tickG.svg,Cd Player,Third Party,Petrol,5,KA51,Manual,18,1197,82.85,113.7,silver,Kappa VTVT Petrol Engine,4,4,DOHC,MPFI,No,No,3995,1710,1505,2525,1505,1503,1120,1340,5,FWD,Power,5.3,Disc,Drum,165,12.36,"Tubeless,Radial",5,510,14,Bangalore,silver
0,SUV,33000,2,Hyundai,Hyundai Creta,2017,6429,1.6 E Plus,9.2,https://www.cardekho.com/used-car-details/used-Hyundai-Creta-1.6-E-Plus-cars-Bangalore_e3976ca7-b64b-48ff-97c2-af5c040265a1.htm,Air Conditioner,Heater,Adjustable Head Lights,Power Adjustable Exterior Rear View Mirror,Anti Lock Braking System,Centeral Locking,https://stimg.cardekho.com/pwa/img/vdpN/tickG.svg,Number Of Speaker,Third Party,Petrol,5,KA41,Manual,16,1591,121.3,151,grey,VTVT Petrol Engine,4,4,DOHC,MPFI,No,No,4270,1780,1665,2590,1295,1290,1260,1340,6,FWD,Power,5.3,Disc,Drum,165,12.36,Tubeless,5,400,14,Bangalore,grey
0,Hatchback,40561,1,Maruti,Maruti Alto 800,2021,7277,VXI Plus BSVI,4.03,https://www.cardekho.com/buy-used-car-details/used-Maruti-Alto-800-Vxi-Plus-Bsvi-cars-Bangalore_5432ebfa-835e-4d64-8e1b-6e97fb5a7027.htm,Air Conditioner,Heater,Adjustable Head Lights,Manually Adjustable Exterior Rear View Mirror,Anti Lock Braking System,Centeral Locking,https://stimg.cardekho.com/pwa/img/vdpN/tickG.svg,Radio,Zero Dep,Petrol,5,KA50,Manual,22,796,47.33,69,silver,F8D Petrol Engine,3,4,DOHC,MPFI,No,No,3445,1515,1475,2360,1295,1290,762,1185,5,FWD,Power,4.6,Disc,Drum,165,12.36,Tubeless Tyres,5,510,14,Bangalore,silver
0,Hatchback,92529,1,Maruti,Maruti Swift,2013,10403,VXI,4.15,https://www.cardekho.com/buy-used-car-details/used-Maruti-Swift-Vxi-cars-Bangalore_9fb68f4a-fc95-4148-bf55-a887c0686a88.htm,Air Conditioner,Heater,Adjustable Head Lights,Power Adjustable Exterior Rear View Mirror,Anti Lock Braking System,Brake Assist,https://stimg.cardekho.com/pwa/img/vdpN/tickG.svg,Radio,Comprehensive,Petrol,5,KA19,Manual,22,1197,88.5,113,white,K Series Dual jet,4,4,DOHC,MPFI,No,No,3845,1735,1530,2450,1530,1530,875,1335,5,FWD,Hydraulic,4.8,Disc,Drum,165,12.36,"Radial, Tubeless",5,268,14,Bangalore,white
0,Sedan,42000,1,Honda,Honda Amaze,2019,1159,VX CVT i-VTEC,8.5,https://www.cardekho.com/used-car-details/used-Honda-Amaze-Vx-Cvt-I-vtec-cars-Bangalore_20ca66cb-1131-4b0b-aac0-f73a7b9cb04f.htm,Air Conditioner,Heater,Adjustable Head Lights,Fog Lights Front,Anti Lock Braking System,Centeral Locking,https://stimg.cardekho.com/pwa/img/vdpN/tickG.svg,Cd Player,Comprehensive,Petrol,5,KA01,Automatic,18,1199,88.7,110,maroon,i-VTEC Petrol Engine,4,4,SOHC,MPFi,No,No,3990,1680,1505,2405,1295,1290,985,1340,5,FWD,Power,4.7,Disc,Drum,160,15,"Tubeless,Radial",4,400,14,Bangalore,maroon
0,SUV,51000,1,Ford,Ford Ecosport,2021,7348,Sports Diesel,11.45,https://www.cardekho.com/used-car-details/used-Ford-Ecosport-Sports-Diesel-cars-Bangalore_60468f3b-5647-4211-b68b-d36e7a9d4327.htm,Air Conditioner,Heater,Adjustable Head Lights,Fog Lights Front,Anti Lock Braking System,Brake Assist,https://stimg.cardekho.com/pwa/img/vdpN/tickG.svg,Cd Player,Comprehensive,Diesel,5,KA51,Manual,22,1498,98.96,215,brown,TDCi Diesel Engine,4,4,SOHC,Direct Injection,Yes,No,3998,1765,1647,2519,1295,1290,1309,1690,5,FWD,Hydraulic,5.3,Disc,Drum,165,12.36,"Tubeless,Radial",5,352,R16,Bangalore,brown
0,Hatchback,36468,1,Honda,Honda Jazz,2017,1335,1.2 S i VTEC,6.45,https://www.cardekho.com/used-car-details/used-Honda-Jazz-1.2-S-I-Vtec-cars-Bangalore_0f17b33f-9c20-40c5-abb6-78595c55a8c2.htm,Air Conditioner,Heater,Adjustable Head Lights,Power Adjustable Exterior Rear View Mirror,Centeral Locking,Power Door Locks,https://stimg.cardekho.com/pwa/img/vdpN/tickG.svg,Radio,Comprehensive,Petrol,5,KA03,Manual,19,1199,88.7,110,silver,i-VTEC Petrol Engine,4,4,SOHC,PGM - Fi,No,No,3955,1694,1544,2530,1295,1290,1040,1340,5,FWD,Power,5.1,Disc,Drum,172,13.7,"Tubeless,Radial",5,354,R16,Bangalore,silver
0,MUV,36000,1,Maruti,Maruti Ertiga,2019,7048,ZXI Plus,11.45,https://www.cardekho.com/used-car-details/used-Maruti-Ertiga-Zxi-Plus-cars-Bangalore_0fa3dce3-6bca-481b-aadc-2546b87ebb71.htm,Air Conditioner,Heater,Adjustable Head Lights,Fog Lights Front,Anti Lock Braking System,Brake Assist,https://stimg.cardekho.com/pwa/img/vdpN/tickG.svg,Radio,Comprehensive,Petrol,7,KA53,Manual,19,1462,103.26,138,gold,K15 Smart Hybrid,4,4,DOHC,MPFI,No,No,4395,1735,1690,2740,1510,1520,1135,1730,5,FWD,Power,5.2,Disc,Drum,165,12.36,"Tubeless, Radial",5,209,R15,Bangalore,golden
0,SUV,36368,1,Hyundai,Hyundai Venue,2019,6946,SX Plus Turbo DCT BSIV,12.25,https://www.cardekho.com/used-car-details/used-Hyundai-Venue-Sx-Plus-Turbo-Dct-Bsiv-cars-Bangalore_e85f25f4-f236-4061-9925-0035c7c2403a.htm,Air Conditioner,Heater,Adjustable Head Lights,Fog Lights Front,Anti Lock Braking System,Centeral Locking,https://stimg.cardekho.com/pwa/img/vdpN/tickG.svg,Radio,Third Party,Petrol,5,KA03,Automatic,18,998,118.35,171.6,blue,K15 Smart Hybrid,3,4,DOHC,GDi,Yes,No,3995,1770,1605,2500,1295,1290,1440,1340,7,FWD,Power,5.3,Disc,Drum,165,12.36,Radial,5,350,16,Bangalore,blue
0,Sedan,39466,1,Honda,Honda City,2018,5628,i-VTEC VX,8.88,https://www.cardekho.com/buy-used-car-details/used-Honda-City-I-vtec-Vx-cars-Bangalore_8796f874-9507-41e5-b844-2ad3c6bd3669.htm,Air Conditioner,Heater,Adjustable Head Lights,Fog Lights Front,Anti Lock Braking System,Centeral Locking,https://stimg.cardekho.com/pwa/img/vdpN/tickG.svg,Radio,Comprehensive,Petrol,5,KA04,Manual,17,1497,117.6,145,brown,i VTEC Engine,4,4,SOHC,PGM-Fi,No,No,4440,1695,1495,2600,1475,1465,1084,1459,5,FWD,Power,5.3,Disc,Drum,189,9.64,"Tubeless,Radial",4,510,16,Bangalore,brown
0,Hatchback,49570,1,Maruti,Maruti Swift,2014,10403,VXI,5.07,https://www.cardekho.com/buy-used-car-details/used-Maruti-Swift-Vxi-cars-Bangalore_997ccade-365a-4bf2-9950-6bf4cac3f749.htm,Air Conditioner,Heater,Adjustable Head Lights,Power Adjustable Exterior Rear View Mirror,Anti Lock Braking System,Brake Assist,https://stimg.cardekho.com/pwa/img/vdpN/tickG.svg,Radio,Comprehensive,Petrol,5,KA02,Manual,22,1197,88.5,113,white,K Series Dual jet,4,4,SOHC,PGM-Fi,No,No,3845,1735,1530,2450,1530,1530,875,1335,5,FWD,Hydraulic,4.8,Disc,Drum,165,12.36,"Radial, Tubeless",5,268,16,Bangalore,white
0,Sedan,23382,2,Volkswagen,Volkswagen Vento,2018,2001,1.2 TSI Highline AT,10.2,https://www.cardekho.com/used-car-details/used-Volkswagen-Vento-1.2-Tsi-Highline-At-cars-Bangalore_72e64d87-13e2-4cea-b2ba-9a3715605366.htm,Air Conditioner,Heater,Adjustable Head Lights,Fog Lights Front,Anti Lock Braking System,Centeral Locking,https://stimg.cardekho.com/pwa/img/vdpN/tickG.svg,Cd Player,Comprehensive,Petrol,5,KA01,Automatic,18,1197,103.2,175,beige,TSI Petrol Engine,4,4,SOHC,Direct Injection,Yes,No,4390,1699,1467,2553,1457,1500,1179,1720,7,FWD,Power,5.4,Disc,Drum,185,12.3,"Tubeless,Radial",4,494,15,Bangalore,beige
0,Hatchback,42954,1,Maruti,Maruti S-Presso,2021,7178,VXI Opt 2019-2022,4.72,https://www.cardekho.com/buy-used-car-details/used-Maruti-S-presso-Vxi-Opt-2019-2022-cars-Bangalore_994a37ab-9552-4e4c-9511-b4d963199ec7.htm,Air Conditioner,Heater,Adjustable Head Lights,Manually Adjustable Exterior Rear View Mirror,Anti Lock Braking System,Centeral Locking,https://stimg.cardekho.com/pwa/img/vdpN/tickG.svg,Radio,Comprehensive,Petrol,5,KA52,Manual,22,998,67.05,90,white,K10B,3,4,SOHC,Direct Injection,Yes,No,3565,1520,1564,2380,1295,1290,726,1170,5,FWD,Power,4.5,Disc,Drum,165,12.36,"Tubeless, Radial",5,510,15,Bangalore,white
0,Hatchback,68306,1,Maruti,Maruti Swift,2014,10403,VXI,4.71,https://www.cardekho.com/buy-used-car-details/used-Maruti-Swift-Vxi-cars-Bangalore_6d74fde6-88cc-4ad8-8b62-dac291afada8.htm,Air Conditioner,Heater,Adjustable Head Lights,Power Adjustable Exterior Rear View Mirror,Anti Lock Braking System,Brake Assist,https://stimg.cardekho.com/pwa/img/vdpN/tickG.svg,Radio,Comprehensive,Petrol,5,KA03,Manual,22,1197,88.5,113,silver,K Series Dual jet,4,4,SOHC,Direct Injection,Yes,No,3845,1735,1530,2450,1530,1530,875,1335,5,FWD,Hydraulic,4.8,Disc,Drum,165,12.36,"Radial, Tubeless",5,268,15,Bangalore,silver
0,Hatchback,54961,1,Hyundai,Hyundai i20,2018,6256,Diesel Sportz,8.21,https://www.cardekho.com/used-car-details/used-Hyundai-I20-Diesel-Sportz-cars-Bangalore_98c6b7bc-6916-496f-a3a9-a0c70fd7c327.htm,Air Conditioner,Heater,Adjustable Head Lights,Fog Lights Front,Anti Lock Braking System,Centeral Locking,https://stimg.cardekho.com/pwa/img/vdpN/tickG.svg,Radio,Comprehensive,Diesel,5,KA02,Manual,23,1396,88.76,219.66,silver,U2 CRDI Diesel Engine,4,4,DOHC,CRDI,Yes,No,3985,1734,1505,2570,1505,1503,1160,1340,6,FWD,Power,5.2,Disc,Drum,180,13.57,Tubeless,5,285,15,Bangalore,star dust
0,Hatchback,91087,1,Maruti,Maruti Swift,2015,10403,VXI,5.1,https://www.cardekho.com/buy-used-car-details/used-Maruti-Swift-Vxi-cars-Bangalore_540f828a-83c4-4b84-bf6a-4431b9b36658.htm,Air Conditioner,Heater,Adjustable Head Lights,Power Adjustable Exterior Rear View Mirror,Anti Lock Braking System,Brake Assist,https://stimg.cardekho.com/pwa/img/vdpN/tickG.svg,Radio,Comprehensive,Petrol,5,KA01,Manual,22,1197,88.5,113,red,K Series Dual jet,4,4,DOHC,CRDI,Yes,No,3845,1735,1530,2450,1530,1530,875,1335,5,FWD,Hydraulic,4.8,Disc,Drum,165,12.36,"Radial, Tubeless",5,268,15,Bangalore,red
0,Hatchback,16691,1,Renault,Renault KWID,2022,7431,1.0 RXT Opt,5.99,https://www.cardekho.com/used-car-details/used-Renault-Kwid-1.0-Rxt-Opt-cars-Bangalore_b80eb0d0-0a80-4137-84e9-2e66ff5d9db7.htm,Air Conditioner,Heater,Adjustable Head Lights,Manually Adjustable Exterior Rear View Mirror,Anti Lock Braking System,Centeral Locking,https://stimg.cardekho.com/pwa/img/vdpN/tickG.svg,Radio,Third Party,Petrol,5,KA05,Manual,22,999,67,91,white,Petrol Engine,3,4,DOHC,MPFi,No,No,3731,1579,1474,2422,1295,1290,730,1340,5,FWD,Hydraulic,4.9,Disc,Drum,165,12.36,"Tubeless,Radial",5,279,15,Bangalore,white
0,Hatchback,80190,1,Maruti,Maruti Wagon R,2016,4322,VXI Optional,4.02,https://www.cardekho.com/buy-used-car-details/used-Maruti-Wagon-R-Vxi-Optional-cars-Bangalore_5a19065f-3934-4098-9c2b-e435306d2c05.htm,Air Conditioner,Heater,Adjustable Head Lights,Fog Lights Front,Anti Lock Braking System,Centeral Locking,https://stimg.cardekho.com/pwa/img/vdpN/tickG.svg,Cd Player,Comprehensive,Petrol,5,KA53,Manual,21,998,67.04,90,brown,K10B Petrol Engine,3,4,DOHC,MPFi,No,No,3599,1495,1700,2400,1295,1290,890,1350,5,FWD,Power,4.6,Disc,Drum,152,18.6,Tubeless Tyres,5,180,15,Bangalore,brown
0,SUV,54639,1,Hyundai,Hyundai Creta,2017,5755,1.6 VTVT SX Plus Dual Tone,10.02,https://www.cardekho.com/buy-used-car-details/used-Hyundai-Creta-1.6-Vtvt-Sx-Plus-Dual-Tone-cars-Bangalore_9136bbab-56ce-41e8-b9c0-cb9d16344872.htm,Air Conditioner,Heater,Adjustable Head Lights,Fog Lights Front,Anti Lock Braking System,Centeral Locking,https://stimg.cardekho.com/pwa/img/vdpN/tickG.svg,Radio,Third Party,Petrol,5,KA05,Manual,15,1591,121.3,151,red,VTVT Petrol Engine,4,4,DOHC,MPFI,No,No,4270,1780,1630,2590,1295,1290,1300,1340,6,FWD,Power,5.3,Disc,Drum,185,11.2,Tubeless,5,400,17,Bangalore,red
0,SUV,50225,1,Maruti,Maruti SX4 S Cross,2020,7934,Zeta,9.75,https://www.cardekho.com/used-car-details/used-Maruti-Sx4-S-Cross-Zeta-cars-Bangalore_741895af-b393-4d68-b5cb-307c7a858a0d.htm,Air Conditioner,Heater,Adjustable Head Lights,Fog Lights Front,Anti Lock Braking System,Brake Assist,https://stimg.cardekho.com/pwa/img/vdpN/tickG.svg,Radio,Comprehensive,Petrol,5,KA53,Manual,19,1462,103.25,138,grey,K15B Smart Hybrid,4,4,DOHC,MPFI,No,No,4300,1785,1595,2600,1295,1290,1130,1640,5,FWD,Power,5.5,Disc,Disc,165,12.36,"Radial,Tubeless",5,375,16,Bangalore,grey
0,Hatchback,68017,1,Hyundai,Hyundai i20,2018,6818,Asta Option Diesel,7.95,https://www.cardekho.com/used-car-details/used-Hyundai-I20-Asta-Option-Diesel-cars-Bangalore_39ddcf03-0d91-4b2c-9fa7-813b336ccc0d.htm,Air Conditioner,Heater,Adjustable Head Lights,Fog Lights Front,Anti Lock Braking System,Centeral Locking,https://stimg.cardekho.com/pwa/img/vdpN/tickG.svg,Radio,Comprehensive,Diesel,5,KA04,Manual,23,1396,88.76,224,blue,U2 CRDI Diesel Engine,4,4,DOHC,CRDI,No,No,3985,1734,1505,2570,1505,1503,1180,1340,6,FWD,Power,5.2,Disc,Drum,170,13.2,Tubeless,5,285,16,Bangalore,blue
0,Hatchback,87912,1,Volkswagen,Volkswagen Polo,2016,1947,1.2 MPI Highline,5.5,https://www.cardekho.com/used-car-details/used-Volkswagen-Polo-1.2-Mpi-Highline-cars-Bangalore_fac29b70-1222-4cdb-9006-8f137c2456bc.htm,Air Conditioner,Heater,Adjustable Head Lights,Fog Lights Front,Anti Lock Braking System,Centeral Locking,https://stimg.cardekho.com/pwa/img/vdpN/tickG.svg,Cd Player,Comprehensive,Petrol,5,KA09,Manual,16,1199,74,110,red,MPI Petrol Engine,3,4,DOHC,MPFI,No,No,3971,1682,1469,2469,1460,1456,1044,1500,5,FWD,Power,4.97,Disc,Drum,165,14.2,"Tubeless,Radial",5,280,15,Bangalore,flash red
0,SUV,2045,1,Tata,Tata Nexon,2021,7387,XZ Plus (O) BSVI,12.98,https://www.cardekho.com/used-car-details/used-Tata-Nexon-Xz-Plus-(o)-Bsvi-cars-Bangalore_2cf90dc2-4d92-48d7-8759-ddd932011e9c.htm,Air Conditioner,Heater,Adjustable Head Lights,Power Adjustable Exterior Rear View Mirror,Anti Lock Braking System,Brake Assist,https://stimg.cardekho.com/pwa/img/vdpN/tickG.svg,Radio,Third Party,Petrol,5,KA50,Manual,18,1199,118.36,170,black,1.2l Turbocharged Revotron Engine,3,4,DOHC,MPFI,Yes,No,3993,1811,1606,2498,1295,1290,1355,1340,6,FWD,Power,5.1,Disc,Drum,165,12.36,"Tubeless, Radial",5,350,16,Bangalore,black
0,SUV,24305,1,Maruti,Maruti SX4 S Cross,2021,7934,Zeta,10.85,https://www.cardekho.com/used-car-details/used-Maruti-Sx4-S-Cross-Zeta-cars-Bangalore_c390d3f5-1e3a-429d-b71e-35816034fed8.htm,Air Conditioner,Heater,Adjustable Head Lights,Fog Lights Front,Anti Lock Braking System,Brake Assist,https://stimg.cardekho.com/pwa/img/vdpN/tickG.svg,Radio,Third Party,Petrol,5,KA12,Manual,19,1462,103.25,138,blue,K15B Smart Hybrid,4,4,DOHC,MPFI,Yes,No,4300,1785,1595,2600,1295,1290,1130,1640,5,FWD,Power,5.5,Disc,Disc,165,12.36,"Radial,Tubeless",5,375,16,Bangalore,blue
0,SUV,31489,1,Tata,Tata Nexon,2020,7404,XZA Plus AMT BSVI,11.09,https://www.cardekho.com/used-car-details/used-Tata-Nexon-Xza-Plus-Amt-Bsvi-cars-Bangalore_a4b84e14-0f9d-4772-b346-43d1ae525008.htm,Air Conditioner,Heater,Power Adjustable Exterior Rear View Mirror,Electric Folding Rear View Mirror,Anti Lock Braking System,Brake Assist,https://stimg.cardekho.com/pwa/img/vdpN/tickG.svg,Radio,Third Party,Petrol,5,KA50,Automatic,17,1199,118.35,170,blue,1.2l Turbocharged Revotron Engine,3,4,SOHC,MPFI,No,No,3993,1811,1606,2498,1295,1290,1310,1340,6,RWD,Hydraulic,5.1,Disc,Drum,165,12.36,"Tubeless,Radial",5,350,16,Bangalore,blue
0,Sedan,82268,2,Fiat,Fiat Linea,2014,786,T-Jet,3.5,https://www.cardekho.com/used-car-details/used-Fiat-Linea-T-jet-cars-Bangalore_22a42451-aaf3-4fe7-bf58-17459ea3cf95.htm,Air Conditioner,Heater,Adjustable Head Lights,Fog Lights Front,Anti Lock Braking System,Centeral Locking,https://stimg.cardekho.com/pwa/img/vdpN/tickG.svg,Cd Player,Not Available,Petrol,5,KA03,Manual,15,1368,112,207,gold,Front Wheel Drive,4,4,DOHC,MPFI,Yes,No,4560,1730,1487,2450,1295,1290,1240,1340,5,Front Wheel Drive,Power,5.5,Disc,Disc,186,12.36,"Tubeless,Radial",4,510,16,Bangalore,golden
0,SUV,73834,1,Ford,Ford Ecosport,2019,6093,1.5 Diesel Titanium BSIV,8.95,https://www.cardekho.com/used-car-details/used-Ford-Ecosport-1.5-Diesel-Titanium-Bsiv-cars-Bangalore_8bbc127c-c7d7-4543-ab2e-0af6d3794574.htm,Air Conditioner,Heater,Adjustable Head Lights,Fog Lights Front,Anti Lock Braking System,Centeral Locking,https://stimg.cardekho.com/pwa/img/vdpN/tickG.svg,Cd Player,Third Party,Diesel,5,KA04,Manual,23,1498,98.96,205,black,TDCi Diesel Engine,4,4,SOHC,Direct Injection,Yes,No,3998,1765,1647,2519,1295,1290,1300,1690,5,FWD,Power,5.3,Disc,Drum,165,12.36,"Tubeless,Radial",4,352,16,Bangalore,black
0,Hatchback,41436,1,Maruti,Maruti Celerio,2017,6049,VXI Optional MT BSIV,4.66,https://www.cardekho.com/buy-used-car-details/used-Maruti-Celerio-Vxi-Optional-Mt-Bsiv-cars-Bangalore_a93a2b15-b308-4f73-abef-d793aa6aea83.htm,Air Conditioner,Heater,Adjustable Head Lights,Manually Adjustable Exterior Rear View Mirror,Anti Lock Braking System,Centeral Locking,https://stimg.cardekho.com/pwa/img/vdpN/tickG.svg,Cd Player,Comprehensive,Petrol,5,KA02,Manual,23,998,67.04,90,silver,K10B Engine,3,4,DOHC,MPFi,No,No,3695,1600,1560,2425,1420,1410,830,1250,5,FWD,Power,4.7,Disc,Drum,150,15.05,"Tubeless, Radial",5,235,17,Bangalore,silver
0,Sedan,19024,2,Honda,Honda City,2019,5626,i-VTEC V,9.24,https://www.cardekho.com/buy-used-car-details/used-Honda-City-I-vtec-V-cars-Bangalore_292c5a17-2742-4e88-9d7e-5dae55b4d134.htm,Air Conditioner,Heater,Adjustable Head Lights,Fog Lights Front,Anti Lock Braking System,Centeral Locking,https://stimg.cardekho.com/pwa/img/vdpN/tickG.svg,Radio,Zero Dep,Petrol,5,KA04,Manual,17,1497,117.6,145,brown,i VTEC Engine,4,4,SOHC,PGM-Fi,No,No,4440,1695,1495,2600,1490,1480,1061,1436,5,FWD,Power,5.3,Disc,Drum,189,9.64,"Tubeless,Radial",4,510,15,Bangalore,brown
0,Hatchback,73140,2,Maruti,Maruti Alto 800,2020,7277,VXI Plus BSVI,3.78,https://www.cardekho.com/buy-used-car-details/used-Maruti-Alto-800-Vxi-Plus-Bsvi-cars-Bangalore_421e3f1b-ffe3-4ff3-8e1d-72d508299d3f.htm,Air Conditioner,Heater,Adjustable Head Lights,Manually Adjustable Exterior Rear View Mirror,Anti Lock Braking System,Centeral Locking,https://stimg.cardekho.com/pwa/img/vdpN/tickG.svg,Radio,Comprehensive,Petrol,5,KA09,Manual,22,796,47.33,69,red,F8D Petrol Engine,3,4,DOHC,Common Rail,No,No,3445,1515,1475,2360,1295,1290,762,1185,5,RWD,Power,4.6,Disc,Drum,165,12.36,Tubeless Tyres,5,510,15,Bangalore,red
0,Hatchback,29289,1,Maruti,Maruti Swift,2015,10403,VXI,5.55,https://www.cardekho.com/buy-used-car-details/used-Maruti-Swift-Vxi-cars-Bangalore_cc3193d8-b454-487c-8cf9-945a8d6cedf0.htm,Air Conditioner,Heater,Adjustable Head Lights,Power Adjustable Exterior Rear View Mirror,Anti Lock Braking System,Brake Assist,https://stimg.cardekho.com/pwa/img/vdpN/tickG.svg,Radio,Comprehensive,Petrol,5,KA03,Manual,22,1197,88.5,113,silver,K Series Dual jet,4,4,DOHC,Common Rail,No,No,3845,1735,1530,2450,1530,1530,875,1335,5,RWD,Hydraulic,4.8,Disc,Drum,165,12.36,"Radial, Tubeless",5,268,15,Bangalore,silver
0,Sedan,39116,1,Honda,Honda City,2016,1217,i VTEC CVT VX,8.99,https://www.cardekho.com/used-car-details/used-Honda-City-I-Vtec-Cvt-Vx-cars-Bangalore_77702792-2721-4bf2-9b83-404d5a22a0aa.htm,Air Conditioner,Heater,Adjustable Head Lights,Fog Lights Front,Anti Lock Braking System,Centeral Locking,https://stimg.cardekho.com/pwa/img/vdpN/tickG.svg,Cd Player,Comprehensive,Petrol,5,KA03,Automatic,18,1497,117.3,145,silver,i VTEC Engine,4,4,SOHC,PGM-Fi,No,No,4440,1695,1495,2600,1480,1465,1085,1340,5,FWD,Power,5.3,Disc,Drum,195,10,"Tubeless,Radial",4,510,15,Bangalore,silver
0,Hatchback,41958,1,Maruti,Maruti Alto 800,2019,6905,LXI Opt BSIV,3.7,https://www.cardekho.com/buy-used-car-details/used-Maruti-Alto-800-Lxi-Opt-Bsiv-cars-Bangalore_f669aad6-2cbf-45cf-b26e-c101011f6f2f.htm,Air Conditioner,Heater,Adjustable Head Lights,Manually Adjustable Exterior Rear View Mirror,Anti Lock Braking System,Child Safety Locks,https://stimg.cardekho.com/pwa/img/vdpN/tickG.svg,Radio,Third Party,Petrol,5,KA51,Manual,25,796,47.3,69,silver,F8D Petrol Engine,3,4,DOHC,MPFi,No,No,3445,1490,1475,2360,1295,1290,757,1185,5,FWD,Power,4.6,Disc,Drum,140,19,Tubeless Tyres,5,177,15,Bangalore,silver
0,SUV,26626,1,Honda,Honda WR-V,2018,5475,i-VTEC S,8.1,https://www.cardekho.com/used-car-details/used-Honda-Wr-v-I-vtec-S-cars-Bangalore_21f828d4-e15a-4483-a970-c00e0351d41d.htm,Air Conditioner,Heater,Adjustable Head Lights,Fog Lights Front,Anti Lock Braking System,Centeral Locking,https://stimg.cardekho.com/pwa/img/vdpN/tickG.svg,Radio,Third Party,Petrol,5,KA03,Manual,18,1199,88.7,110,brown,i-VTEC Petrol Engine,4,4,SOHC,MPFi,No,No,3999,1734,1601,2555,1295,1290,1084,1340,5,FWD,Hydraulic,5.3,Disc,Drum,164.26,15.31,"Tubeless,Radial",5,363,16,Bangalore,brown
0,Hatchback,63460,1,Honda,Honda Jazz,2019,6506,VX CVT,7.74,https://www.cardekho.com/buy-used-car-details/used-Honda-Jazz-Vx-Cvt-cars-Bangalore_5c5528e6-3cd4-481e-978b-50e431beb987.htm,Air Conditioner,Heater,Adjustable Head Lights,Fog Lights Front,Anti Lock Braking System,Brake Assist,https://stimg.cardekho.com/pwa/img/vdpN/tickG.svg,Cd Player,Third Party,Petrol,5,KA05,Automatic,18,1199,88.7,110,white,i-VTEC Petrol Engine,4,4,SOHC,PGM - Fi,No,No,3955,1694,1544,2530,1295,1290,1066,1340,5,FWD,Power,5.1,Disc,Drum,172,13.7,"Tubeless,Radial",5,354,15,Bangalore,white
0,Hatchback,35711,1,Hyundai,Hyundai Santro,2019,6667,Sportz BSIV,5.3,https://www.cardekho.com/buy-used-car-details/used-Hyundai-Santro-Sportz-Bsiv-cars-Bangalore_51b117ea-a41c-491f-aea6-10beddb5a11d.htm,Air Conditioner,Heater,Adjustable Head Lights,Fog Lights Front,Anti Lock Braking System,Centeral Locking,https://stimg.cardekho.com/pwa/img/vdpN/tickG.svg,Radio,Comprehensive,Petrol,5,KA04,Manual,20,1086,68,99,red,1.1 litre Petrol Engine,4,3,DOHC,MPFI,No,No,3610,1645,1560,2400,1463,1481,1050,1340,5,FWD,Power,5.3,Disc,Drum,165,12.36,"Tubeless,Radial",5,235,15,Bangalore,red
0,SUV,20057,1,Honda,Honda WR-V,2020,7895,VX,9.45,https://www.cardekho.com/used-car-details/used-Honda-Wr-v-Vx-cars-Bangalore_b798aa5a-eb8f-42b6-b94c-e897d0227dce.htm,Air Conditioner,Heater,Adjustable Head Lights,Fog Lights Front,Anti Lock Braking System,Centeral Locking,https://stimg.cardekho.com/pwa/img/vdpN/tickG.svg,Radio,Comprehensive,Petrol,5,KA06,Manual,16,1199,88.5,110,brown,i-VTEC,4,4,SOHC,MPFI,No,No,3999,1734,1601,2555,1295,1290,1106,1340,5,FWD,Hydraulic,5.3,Disc,Drum,165,12.36,"Tubeless, Radial",5,363,16,Bangalore,brown
